OBJECTID,AspenRank,ACRES,Comment,Shape_STAr,Shape_STLe
"5400",S2,0.0010590,Vegetation,46.12988281250,81.47339650720
"5401",S2,0.0000423,Vegetation,1.84179687500,22.99991163720
"5402",S2,0.8046381,Vegetation,35049.89453130000,939.62875115900
"5403",S2,0.0000395,Vegetation,1.71972656250,23.44797568980
"5404",S2,0.0278724,Vegetation,1214.11718750000,156.80216680100
"5405",S2,0.0000389,Vegetation,1.69335937500,23.90917047820
"5406",S2,0.3392457,Vegetation,14777.48339840000,478.39152068100
"5407",S2,0.0000329,Vegetation,1.43359375000,22.83100098040
"5408",S2,0.0000009,Vegetation,0.03710937500,2.14790162337
"5409",S2,0.0000006,Vegetation,0.02832031250,1.90264011620
"5410",S2,0.0000347,Vegetation,1.50976562500,19.72928782280
"5411",S2,0.0000109,Vegetation,0.47265625000,10.54962139030
"5412",S2,0.0000074,Vegetation,0.32226562500,11.10412702770
"5413",S2,0.0000005,Vegetation,0.02246093750,1.60676109151
"5414",S2,0.0000665,Vegetation,2.89746093750,41.16274777950
"5415",S2,0.0000762,Vegetation,3.31738281250,39.63622562340
"5416",S2,0.0000001,Vegetation,0.00488281250,1.15533664127
"5417",S2,0.0000002,Vegetation,0.00781250000,1.33625837580
"5418",S2,0.0000234,Vegetation,1.01660156250,21.64813461620
"5419",S2,0.0053421,Vegetation,232.70312500000,109.64252783800
"5420",S2,0.0000304,Vegetation,1.32324218750,22.49391726700
"5421",S2,0.0000805,Vegetation,3.50878906250,47.42601704860
"5422",S2,0.0000459,Vegetation,2.00000000000,23.45709354460
"5423",S2,0.0000516,Vegetation,2.24609375000,23.71006302150
"5424",S2,0.0000025,Vegetation,0.10742187500,7.36584868840
"5425",S2,0.0000001,Vegetation,0.00683593750,1.13704725155
"5426",S2,0.1894056,Vegetation,8250.47558594000,351.24084083200
"5427",S2,12.3258708,Vegetation,536912.78710900003,3908.42373931000
"5428",S2,55.5328723,Vegetation,2419002.24707000004,21084.38340980000
"5429",S2,0.0000002,Vegetation,0.00976562500,1.31079753110
"5430",S2,0.0010718,Vegetation,46.68945312500,47.87224673800
"5431",S2,0.2578134,Vegetation,11230.31054690000,578.19085660000
"5432",S2,1.1322649,Vegetation,49321.26171880000,1306.44945326000
"5433",S2,4.5255005,Vegetation,197130.01464800001,1799.30442134000
"5434",S2,0.0017568,Vegetation,76.52636718750,41.84089104470
"5435",S2,1.0604280,Vegetation,46192.05957030000,881.38279521000
"5436",S2,21.5589272,Vegetation,939110.11718800000,4662.77387302000
"5437",S2,2.8536272,Vegetation,124303.50293000000,2155.86347101000
"5438",S2,0.0000441,Vegetation,1.92187500000,24.41911082410
"5439",S2,22.8430072,Vegetation,995067.93945299997,8676.67942410000
"5440",S2,0.0000457,Vegetation,1.98730468750,24.40676709570
"5441",S2,470.4560060,Vegetation,20493127.39649999887,66672.48399170002
"5442",S2,0.0000454,Vegetation,1.97851562500,24.34464742780
"5443",S2,1.5826296,Vegetation,68939.06835940000,1171.05458228000
"5444",S2,0.0000931,Vegetation,4.04980468750,48.66797907580
"5445",S2,0.0000380,Vegetation,1.65625000000,23.47677406320
"5446",S2,0.1535354,Vegetation,6693.73242188000,530.42397484900
"5447",S2,0.0189919,Vegetation,827.28417968800,158.10391019100
"5448",S2,0.0000003,Vegetation,0.01367187500,2.14806005097
"5449",S2,0.0000001,Vegetation,0.00488281250,1.05211914961
"5450",S2,0.0000009,Vegetation,0.04101562500,3.84280455193
"5451",S2,0.0000002,Vegetation,0.00781250000,1.04995979427
"5452",S2,0.0000023,Vegetation,0.09960937500,5.39216776269
"5453",S2,0.0000005,Vegetation,0.01953125000,2.47723121171
"5454",S2,0.0000001,Vegetation,0.00488281250,0.77216441287
"5455",S2,0.0000033,Vegetation,0.14355468750,7.75371392558
"5456",S2,0.0000004,Vegetation,0.01855468750,2.54174350511
"5457",S2,0.0000006,Vegetation,0.02539062500,2.81742155691
"5458",S2,0.6002872,Vegetation,26148.40625000000,860.53362132300
"5459",S2,6.8792720,Vegetation,299665.95605500002,3704.93413169000
"5460",S2,0.0000022,Vegetation,0.09667968750,6.52074744593
"5461",S2,0.0000005,Vegetation,0.01953125000,3.66317215296
"5462",S2,0.0000004,Vegetation,0.01562500000,3.59973251990
"5463",S2,0.0000003,Vegetation,0.01171875000,2.73741012745
"5464",S2,0.0000003,Vegetation,0.01562500000,3.76954243965
"5465",S2,0.0000029,Vegetation,0.12402343750,8.29285030049
"5466",S2,0.0000001,Vegetation,0.00488281250,1.28989457541
"5467",S2,0.0000045,Vegetation,0.19531250000,7.51980826598
"5468",S2,107.0868370,Vegetation,4664711.64647999965,13537.80608690000
"5469",S2,594.5592843,Vegetation,25899041.08399999887,86172.30588380000
"5470",S2,0.0955017,Vegetation,4160.03613281000,403.13737180300
"5471",S2,49.6753122,Vegetation,2163856.35058999993,14665.01622460000
"5472",S2,3.6366115,Vegetation,158410.15917999999,2690.45790752000
"5473",S2,1.8396868,Vegetation,80136.43359380000,1222.74041251000
"5474",S2,0.0011213,Vegetation,48.84375000000,92.47184448590
"5475",S2,2.9643226,Vegetation,129125.37304700000,1998.39453360000
"5476",S2,5.3219745,Vegetation,231825.77929700000,3341.84641943000
"5477",S2,92.0818651,Vegetation,4011109.20116999978,11245.75460190000
"5478",S2,42.9267103,Vegetation,1869891.19726999989,6832.18483357000
"5479",S2,42.3933661,Vegetation,1846657.36229999992,9692.62514601000
"5480",S2,170.6492728,Vegetation,7433505.07323999982,20233.61378000000
"5481",S2,0.0096310,Vegetation,419.52539062500,248.58277373400
"5482",S2,0.9798495,Vegetation,42682.07617190000,1519.88331357000
"5483",S2,0.0000038,Vegetation,0.16503906250,6.26000009823
"5484",S2,0.0000006,Vegetation,0.02441406250,3.13028280426
"5485",S2,0.0000001,Vegetation,0.00390625000,1.35862240425
"5486",S2,0.0000004,Vegetation,0.01562500000,3.00404109474
"5487",S2,0.0000011,Vegetation,0.04492187500,4.47325507086
"5488",S2,0.0000008,Vegetation,0.03515625000,3.82097897112
"5489",S2,1.3185547,Vegetation,57436.00976560000,1324.56655233000
"5490",S2,0.0081716,Vegetation,355.95312500000,120.50342941800
"5491",S2,0.0000228,Vegetation,0.99511718750,18.87103277250
"5492",S2,0.0000241,Vegetation,1.04882812500,18.80666129280
"5493",S2,0.0000223,Vegetation,0.97265625000,18.24018801680
"5494",S2,0.0178875,Vegetation,779.17675781300,136.47931696600
"5495",S2,0.0000171,Vegetation,0.74511718750,16.31915720460
"5496",S2,0.0000126,Vegetation,0.54687500000,17.08152786840
"5497",S2,0.0000030,Vegetation,0.13183593750,7.70962634247
"5498",S2,0.0000010,Vegetation,0.04101562500,4.46357724495
"5499",S2,0.0000012,Vegetation,0.05175781250,5.85781612938
"5500",S2,0.0000023,Vegetation,0.10156250000,5.49324051800
"5501",S2,0.0000044,Vegetation,0.19140625000,8.99314812244
"5502",S2,0.0000032,Vegetation,0.13867187500,6.25980098823
"5503",S2,0.0000288,Vegetation,1.25390625000,19.59480005100
"5504",S2,0.1719378,Vegetation,7494.85058594000,473.48891631200
"5505",S2,0.0000002,Vegetation,0.00878906250,1.23703031944
"5506",S2,0.0000003,Vegetation,0.01171875000,1.48163776057
"5507",S2,0.0471108,Vegetation,2052.13671875000,226.35823912200
"5508",S2,0.0149887,Vegetation,652.90429687500,153.92547930400
"5509",S2,2.8003471,Vegetation,121982.63183600000,2321.90404016000
"5510",S2,0.0000003,Vegetation,0.01074218750,1.29006504755
"5511",S2,0.0000334,Vegetation,1.45410156250,22.26393618190
"5512",S2,0.0000717,Vegetation,3.12304687500,44.51486865990
"5513",S2,0.0000388,Vegetation,1.69140625000,22.10604653960
"5514",S2,0.0000380,Vegetation,1.65234375000,21.66402203470
"5515",S2,0.0793665,Vegetation,3457.19335938000,275.20368016600
"5516",S2,1.0051126,Vegetation,43782.52734380000,1969.61916761000
"5517",S2,27.8947649,Vegetation,1215091.09375000000,6888.79299442000
"5518",S2,4.2453395,Vegetation,184926.24902300001,2953.90010490000
"5519",S2,0.0176224,Vegetation,767.62500000000,158.02203854600
"5520",S2,1.4852033,Vegetation,64697.74609380000,1231.30056659000
"5521",S2,19.3257359,Vegetation,841833.74121100002,6943.30435950000
"5522",S2,2.3816267,Vegetation,103748.30468800000,1742.34801703000
"5523",S2,2.1787619,Vegetation,94906.48730470000,1689.07851727000
"5524",S2,0.2519689,Vegetation,10975.72363280000,681.10376430500
"5525",S2,0.0500341,Vegetation,2180.18457031000,226.34712143700
"5526",S2,435.2831236,Vegetation,18960998.52340000123,78958.37837140000
"5527",S2,0.0316227,Vegetation,1377.47753906000,406.02113659500
"5528",S2,0.7996011,Vegetation,34830.48730470000,1040.22751471000
"5529",S2,0.0075930,Vegetation,330.75195312500,96.27291666920
"5530",S2,0.0000002,Vegetation,0.00683593750,1.47406229197
"5531",S2,0.1899885,Vegetation,8282.78222656000,856.34118229300
"5532",S2,0.0000003,Vegetation,0.01171875000,2.05230175459
"5533",S2,0.0000005,Vegetation,0.02343750000,2.43091679584
"5534",S2,2.4889124,Vegetation,108416.58789100000,2429.39163669000
"5535",S2,0.0000262,Vegetation,1.13964843750,20.12346122720
"5536",S2,9.9737249,Vegetation,434478.91796900000,6208.88662882000
"5537",S2,0.0000280,Vegetation,1.21875000000,19.82440663930
"5538",S2,0.0000298,Vegetation,1.30078125000,20.12353208710
"5539",S2,0.9951218,Vegetation,43347.33105470000,1152.91996722000
"5540",S2,0.0000293,Vegetation,1.27539062500,20.33850735450
"5541",S2,0.0000276,Vegetation,1.20507812500,20.57874442390
"5542",S2,0.0605034,Vegetation,2636.59667969000,229.11368602800
"5543",S2,80.1800884,Vegetation,3492651.57519999985,11920.24377950000
"5544",S2,2.9936338,Vegetation,130402.16601600000,2988.05896933000
"5545",S2,0.0037889,Vegetation,168.85937500000,111.17928266200
"5546",S2,0.0433665,Vegetation,1890.26464844000,478.37277729600
"5547",S2,99.3643914,Vegetation,4328329.33105000015,20637.54430490000
"5548",S2,0.1956261,Vegetation,8525.96191406000,529.08644393600
"5549",S2,4.6763002,Vegetation,203698.80664100000,2669.99483539000
"5550",S2,0.0000020,Vegetation,0.08984375000,5.46428179766
"5551",S2,0.0000005,Vegetation,0.01953125000,2.43816497273
"5552",S2,0.0000002,Vegetation,0.00878906250,1.33954344924
"5553",S2,0.0000008,Vegetation,0.03417968750,3.33903433128
"5554",S2,0.0000009,Vegetation,0.04003906250,4.44033748100
"5555",S2,0.0000004,Vegetation,0.01757812500,2.92577216075
"5556",S2,0.0000007,Vegetation,0.03125000000,4.81468782457
"5557",S2,0.0000005,Vegetation,0.02148437500,3.71438330855
"5558",S2,0.1830394,Vegetation,7973.16503906000,699.74299241300
"5559",S2,0.0015787,Vegetation,68.76953125000,60.35439550910
"5560",S2,3.5993970,Vegetation,156800.26074200001,3968.06182913000
"5561",S2,1.8602734,Vegetation,81033.18164060000,1407.22518218000
"5562",S2,0.0000002,Vegetation,0.00683593750,1.15864971308
"5563",S2,0.0145384,Vegetation,633.28906250000,147.31484989900
"5564",S2,17.0306796,Vegetation,741860.07031300000,9379.00197899000
"5565",S2,0.0000002,Vegetation,0.00781250000,1.29591910952
"5566",S2,3.2035252,Vegetation,139546.35156300000,2588.31247241000
"5567",S2,11.2948338,Vegetation,492010.94140600000,4075.60811240000
"5568",S2,0.2539014,Vegetation,11059.89746090000,759.97540137500
"5569",S2,46.7276602,Vegetation,2035464.49120999989,16848.66646840000
"5570",S2,0.3578647,Vegetation,15588.52343750000,657.92998088800
"5571",S2,6.0429241,Vegetation,263228.71777300001,2872.44793446000
"5572",S2,4.1262327,Vegetation,179740.78808599999,2441.14264488000
"5573",S2,11.0213284,Vegetation,480101.90820300003,3710.73746616000
"5574",S2,0.0012499,Vegetation,54.44433593750,84.59667383950
"5575",S2,0.5559104,Vegetation,24215.36328130000,698.25078139500
"5576",S2,3.1071566,Vegetation,135347.19824200001,2198.86398977000
"5577",S2,0.5190441,Vegetation,22609.47070310000,649.02491348600
"5578",S2,1.9545420,Vegetation,85139.50878910000,1475.99010948000
"5579",S2,0.9972366,Vegetation,43439.44921880000,1374.66998443000
"5580",S2,4.1512239,Vegetation,180826.59082000001,2321.14563838000
"5581",S2,0.0289978,Vegetation,1263.13867188000,354.72050575100
"5582",S2,0.0105936,Vegetation,461.45507812500,189.41777201100
"5583",S2,0.2483434,Vegetation,10817.79199220000,474.89567642300
"5584",S2,0.0458410,Vegetation,1996.82519531000,267.25622798900
"5585",S2,1.3096832,Vegetation,57049.57128910000,1071.88990763000
"5586",S2,0.0077094,Vegetation,335.82128906300,191.02622702400
"5587",S2,0.0166858,Vegetation,726.82910156300,342.07522062500
"5588",S2,2.4967663,Vegetation,108758.70214800000,2056.10234346000
"5589",S2,0.0000005,Vegetation,0.02050781250,2.44393373524
"5590",S2,0.0000003,Vegetation,0.01171875000,1.74650417667
"5591",S2,0.0335454,Vegetation,1461.23437500000,293.83089153000
"5592",S2,0.0000002,Vegetation,0.00781250000,1.39708037375
"5593",S2,0.0000005,Vegetation,0.02343750000,2.44367309484
"5594",S2,1.2974586,Vegetation,56517.06933590000,1223.23693639000
"5595",S2,2.2449851,Vegetation,97791.15722660000,2459.34361158000
"5596",S2,0.3976598,Vegetation,17321.99121090000,938.41848826700
"5597",S2,0.0000075,Vegetation,0.32812500000,9.84141204254
"5598",S2,0.0000066,Vegetation,0.28906250000,9.42072195359
"5599",S2,0.0075004,Vegetation,326.71972656300,163.83970291700
"5600",S2,0.0000069,Vegetation,0.29882812500,9.50160857413
"5601",S2,0.0000065,Vegetation,0.28222656250,9.28470617589
"5602",S2,0.0000063,Vegetation,0.27636718750,9.12363603693
"5603",S2,1.0392465,Vegetation,45269.39550780000,1140.47293110000
"5604",S2,0.0251026,Vegetation,1093.46386719000,204.86386862500
"5605",S2,0.0000062,Vegetation,0.26953125000,9.08161431980
"5606",S2,0.0000067,Vegetation,0.29003906250,9.42042375466
"5607",S2,0.0000068,Vegetation,0.29492187500,9.46108913850
"5608",S2,0.0000067,Vegetation,0.29296875000,9.41912215299
"5609",S2,0.0000073,Vegetation,0.31347656250,9.67480755571
"5610",S2,0.0000076,Vegetation,0.33398437500,9.86404261352
"5611",S2,0.0011779,Vegetation,51.30859375000,44.46463600850
"5612",S2,223.8171361,Vegetation,9749464.73633000068,23673.66614610000
"5613",S2,4.9203893,Vegetation,214331.29687500000,3725.41620672000
"5614",S2,0.0376357,Vegetation,1639.40332031000,734.36665404300
"5615",S2,3.3076715,Vegetation,144081.58984400000,1645.26463679000
"5616",S2,14.9127757,Vegetation,649597.91796899994,5864.73932430000
"5617",S2,2.4678301,Vegetation,107498.24804700000,1924.90477687000
"5618",S2,0.1584800,Vegetation,6903.36230469000,581.70995933300
"5619",S2,0.9302826,Vegetation,40522.95214840000,1020.37239958000
"5620",S2,0.4461102,Vegetation,19432.48242190000,1279.43857177000
"5621",S2,2.8267869,Vegetation,123134.34472700000,2022.77748970000
"5622",S2,2.1640489,Vegetation,94265.59179690000,2217.47419272000
"5623",S2,0.4146718,Vegetation,18063.03125000000,786.67350315600
"5624",S2,0.0486444,Vegetation,2118.93945313000,481.08613317100
"5625",S2,0.4020928,Vegetation,17515.08984380000,1029.30398126000
"5626",S2,1.6679087,Vegetation,72653.80957030000,1868.98805847000
"5627",S2,1.1807095,Vegetation,51431.50097660000,1399.08561452000
"5628",S2,0.0755523,Vegetation,3291.04492188000,279.30334367600
"5629",S2,0.0388897,Vegetation,1694.02832031000,180.72416021400
"5630",S2,7.6723254,Vegetation,334210.29687500000,4690.03780015000
"5631",S2,41.0845936,Vegetation,1789699.32324000006,13473.32134540000
"5632",S2,7.8269958,Vegetation,340945.37109400000,6977.69332530000
"5633",S2,0.0000105,Vegetation,0.45605468750,12.12415081350
"5634",S2,0.0000104,Vegetation,0.45410156250,12.02986202080
"5635",S2,0.0000107,Vegetation,0.46289062500,12.11069743880
"5636",S2,0.0000106,Vegetation,0.46386718750,12.14398083760
"5637",S2,0.0000046,Vegetation,0.20312500000,25.86389023320
"5638",S2,3.9039119,Vegetation,170053.71777300001,2621.64833772000
"5639",S2,0.6325749,Vegetation,27554.85058590000,973.25808123100
"5640",S2,0.5634603,Vegetation,24544.23632810000,818.91636122400
"5641",S2,0.0020319,Vegetation,88.51171875000,195.00041734600
"5642",S2,409.2013219,Vegetation,17824823.64359999821,36606.64692920000
"5643",S2,6.7170554,Vegetation,292593.76757800003,4698.32397219000
"5644",S2,1.6613429,Vegetation,72367.80859380000,1394.22937592000
"5645",S2,0.7645280,Vegetation,33302.70410160000,926.63173297800
"5646",S2,0.0230565,Vegetation,1004.33593750000,357.25678967100
"5647",S2,0.4433830,Vegetation,19313.68261720000,730.54724745300
"5648",S2,0.0013447,Vegetation,58.57324218750,248.06662684200
"5649",S2,1.2273994,Vegetation,53465.30957030000,1902.67665280000
"5650",S2,76.3112690,Vegetation,3324136.86523000011,17995.49615840000
"5651",S2,409.2578626,Vegetation,17827288.12889999896,123598.75910500000
"5652",S2,0.9866106,Vegetation,42976.58398440000,1120.14018352000
"5653",S2,5.6462253,Vegetation,245973.31738299999,4482.24719665000
"5654",S2,0.0678162,Vegetation,2954.06054688000,275.62050061300
"5655",S2,0.0526967,Vegetation,2295.46093750000,221.74579497500
"5656",S2,0.0032357,Vegetation,140.94726562500,63.35704919890
"5657",S2,3.4624836,Vegetation,150830.20410199999,1959.89060935000
"5658",S2,238.4713923,Vegetation,10387790.14839999937,43399.77889610000
"5659",S2,0.0566061,Vegetation,2465.75000000000,207.49349782800
"5660",S2,0.7221590,Vegetation,31459.53027340000,760.92328921800
"5661",S2,8.6479716,Vegetation,376725.62206999998,2872.80095691000
"5662",S2,29.0979602,Vegetation,1267540.15819999995,9353.40650185000
"5663",S2,9.5751368,Vegetation,417101.83984400000,5059.22146469000
"5664",S2,3.6337504,Vegetation,158285.52832000001,2341.00339378000
"5665",S2,20.2600552,Vegetation,882530.08593800000,8844.69299633000
"5666",S2,4.3465551,Vegetation,189335.18261700001,2294.51494212000
"5667",S2,6.4548571,Vegetation,281172.45410199999,4103.25678482000
"5668",S2,0.0014734,Vegetation,64.18261718750,110.14502412300
"5669",S2,8.8425808,Vegetation,385182.52343800000,4194.68227861000
"5670",S2,0.5922147,Vegetation,25796.76562500000,867.07073636700
"5671",S2,22.8972476,Vegetation,997400.12011699995,11055.85806480000
"5672",S2,0.4993390,Vegetation,21751.11621090000,1101.76421627000
"5673",S2,0.3529309,Vegetation,15373.60449220000,539.23639334300
"5674",S2,0.1256544,Vegetation,5473.48144531000,311.40778609600
"5675",S2,4.0150547,Vegetation,174900.84179700000,3379.61448458000
"5676",S2,0.0990898,Vegetation,4316.33398438000,338.84147347400
"5677",S2,1.1153441,Vegetation,48584.19628910000,897.94181427700
"5678",S2,2.1344187,Vegetation,92979.45898440000,1565.60078359000
"5679",S2,1.1909518,Vegetation,51877.65527340000,1219.62028059000
"5680",S2,0.2273945,Vegetation,9905.26367188000,660.83080720300
"5681",S2,20.9329429,Vegetation,911836.72558600002,9842.00861350000
"5682",S2,590.0959021,Vegetation,25704634.35940000415,86011.70915300000
"5683",S2,2.7313752,Vegetation,118988.58691400000,1797.73570201000
"5684",S2,0.0001778,Vegetation,7.74609375000,51.02609967520
"5685",S2,13.6267758,Vegetation,593597.90332000004,7884.49485563000
"5686",S2,0.0315919,Vegetation,1376.13574219000,154.89815706100
"5687",S2,0.0695175,Vegetation,3028.17578125000,425.35795654400
"5688",S2,0.0581904,Vegetation,2534.84179688000,233.33049372500
"5689",S2,0.0128920,Vegetation,561.57128906300,132.14399749100
"5690",S2,2.3026640,Vegetation,100303.64257800000,1935.33499346000
"5691",S2,277.9353865,Vegetation,12106902.29880000092,36593.95083770000
"5692",S2,0.0133334,Vegetation,580.80175781300,111.46885248100
"5693",S2,0.0776693,Vegetation,3383.26367188000,297.98646360500
"5694",S2,77.4558365,Vegetation,3373983.11719000014,10240.57495120000
"5695",S2,0.0003101,Vegetation,13.50781250000,100.67732501500
"5696",S2,0.0000387,Vegetation,1.68652343750,101.51504172300
"5697",S2,0.0004872,Vegetation,21.22265625000,159.89896404200
"5698",S2,2.2803217,Vegetation,99330.41308590000,1702.01743469000
"5699",S2,0.0840794,Vegetation,3662.48632813000,276.62816598100
"5700",S2,0.0006740,Vegetation,29.36132812500,222.72784283500
"5701",S2,147.9048345,Vegetation,6442716.32421999983,33983.26428260000
"5702",S2,18.1314807,Vegetation,789809.61035199999,7253.76717015000
"5703",S2,0.1008746,Vegetation,4394.08007813000,491.44975242800
"5704",S2,619.8265752,Vegetation,26999648.01660000160,58625.72802120000
"5705",S2,11.9743155,Vegetation,521601.21679699997,4418.79924567000
"5706",S2,0.0017374,Vegetation,75.68164062500,56.14108543610
"5707",S2,386.2812823,Vegetation,16826410.87500000000,43950.01964400000
"5708",S2,1.4919206,Vegetation,64987.79980470000,1353.90888691000
"5709",S2,1.4955960,Vegetation,65147.89941410000,1283.57123025000
"5710",S2,1.8888676,Vegetation,82282.87695310000,1316.81936232000
"5711",S2,3.1486010,Vegetation,137152.51367200000,2468.29783371000
"5712",S2,0.0250314,Vegetation,1090.36230469000,170.29477846600
"5713",S2,0.0268134,Vegetation,1167.98828125000,194.69861446500
"5714",S2,0.1475258,Vegetation,6428.55371094000,316.30018860100
"5715",S2,0.5021072,Vegetation,21873.51757810000,610.19357352900
"5716",S2,4.8146066,Vegetation,209723.42187500000,2071.88256089000
"5717",S2,0.2543137,Vegetation,11077.85937500000,449.97338323500
"5718",S2,0.3505219,Vegetation,15268.67382810000,757.62135144500
"5719",S2,1.0213271,Vegetation,44488.83105470000,1312.20219153000
"5720",S2,0.0001605,Vegetation,6.98828125000,23.17909751620
"5721",S2,0.1758312,Vegetation,7659.17480469000,441.41234154900
"5722",S2,0.8838623,Vegetation,38500.88964840000,1151.38783741000
"5723",S2,16.6627108,Vegetation,725829.04003899998,7253.30429339000
"5724",S2,0.3677708,Vegetation,16020.02929690000,750.66279409300
"5725",S2,2.6256905,Vegetation,114374.61914100000,1590.76499227000
"5726",S2,0.0200138,Vegetation,871.79980468800,250.81526538500
"5727",S2,1.8862268,Vegetation,82163.71093750000,2437.75763003000
"5728",S2,0.0001319,Vegetation,5.74414062500,54.69566570950
"5729",S2,3.1339973,Vegetation,136516.37109400000,1868.43806606000
"5730",S2,1440.7119920,Vegetation,62757425.64360000193,202453.03623800000
"5731",S2,0.1321021,Vegetation,5754.34277344000,675.62451534500
"5732",S2,1.6740219,Vegetation,72920.10449220000,1439.84333512000
"5733",S2,0.2703046,Vegetation,11774.41699220000,645.49610607300
"5734",S2,4.5914594,Vegetation,200003.17773400000,3533.16425355000
"5735",S2,0.3078266,Vegetation,13408.87402340000,656.06235991600
"5736",S2,1.4283995,Vegetation,62220.83593750000,1785.66083516000
"5737",S2,1.3248787,Vegetation,57711.48437500000,1311.22473322000
"5738",S2,199.9407166,Vegetation,8709401.95116999932,35358.61987390001
"5739",S2,0.4584761,Vegetation,19971.14062500000,874.71952399000
"5740",S2,0.3478455,Vegetation,15152.09179690000,551.04191659500
"5741",S2,0.1751196,Vegetation,7628.18066406000,408.82917684900
"5742",S2,0.1227265,Vegetation,5345.94531250000,354.01094238500
"5743",S2,1.3992319,Vegetation,60950.29980470000,1154.45579111000
"5744",S2,15.7513073,Vegetation,686124.20996100002,5798.27617165000
"5745",S2,13.7050624,Vegetation,596990.12695299997,5152.28896882000
"5746",S2,16.3470503,Vegetation,712089.22363300005,4993.68684123000
"5747",S2,2.3597457,Vegetation,102790.11523400000,2100.96524163000
"5748",S2,0.0000637,Vegetation,2.77441406250,238.04388593800
"5749",S2,0.0000036,Vegetation,0.15820312500,26.70713351020
"5750",S2,0.0509521,Vegetation,2219.46679688000,336.06023376600
"5751",S2,0.0697855,Vegetation,3039.84570313000,407.79133265200
"5752",S2,113.2648116,Vegetation,4933836.90137000009,22644.37611150000
"5753",S2,10.9476291,Vegetation,476878.98339800001,5754.39121485000
"5754",S2,0.0915424,Vegetation,3987.57324219000,459.67943291000
"5755",S2,0.0938143,Vegetation,4086.53613281000,380.28539677600
"5756",S2,1.3529843,Vegetation,58935.75878910000,1637.91600298000
"5757",S2,0.7898050,Vegetation,34403.76757810000,931.46343637800
"5758",S2,0.0000190,Vegetation,0.82910156250,19.75051450280
"5759",S2,796.8577455,Vegetation,34711100.86129999906,80445.25723550000
"5760",S2,2.0640138,Vegetation,89915.19042970000,1921.89665329000
"5761",S2,1.1344608,Vegetation,49416.91699220000,1610.01210679000
"5762",S2,0.0000887,Vegetation,3.86328125000,29.01259523750
"5763",S2,0.0000033,Vegetation,0.14257812500,3.09015797676
"5764",S2,22.0322832,Vegetation,959722.41992200003,5030.31602789000
"5765",S2,6.0311377,Vegetation,262715.31347699999,3692.99450751000
"5766",S2,0.1798991,Vegetation,7836.37500000000,388.80856220600
"5767",S2,6.8524019,Vegetation,298489.42675799999,2836.66763159000
"5768",S2,0.9071089,Vegetation,39513.50683590000,2069.37223428000
"5769",S2,0.8917400,Vegetation,38844.03417970000,1206.30561313000
"5770",S2,14.8444856,Vegetation,646623.21386699995,6467.10505510000
"5771",S2,33.8222820,Vegetation,1473293.96973000001,12782.95703350000
"5772",S2,1.4875773,Vegetation,64798.60546880000,1750.29239076000
"5773",S2,92.5785605,Vegetation,4032715.53417999996,17655.54171050000
"5774",S2,0.0198641,Vegetation,865.27929687500,226.46676729500
"5775",S2,1.3105808,Vegetation,57088.66992190000,1307.29540294000
"5776",S2,0.5540188,Vegetation,24132.96093750000,1674.35169083000
"5777",S2,4.6382483,Vegetation,202041.29589800001,2433.35638695000
"5778",S2,0.9391291,Vegetation,40908.29687500000,1073.66300317000
"5779",S2,0.4806028,Vegetation,20934.97070310000,799.93089279600
"5780",S2,0.1445946,Vegetation,6298.51464844000,750.38507841600
"5781",S2,58.4564532,Vegetation,2546352.92871000012,8402.86389339000
"5782",S2,20.7865482,Vegetation,905458.41699199995,7580.86476191000
"5783",S2,0.4247647,Vegetation,18505.02050780000,654.31605456700
"5784",S2,0.1765454,Vegetation,7690.28613281000,510.37776884600
"5785",S2,0.8594290,Vegetation,37436.57421880000,1116.38346421000
"5786",S2,0.2165464,Vegetation,9435.32324219000,495.58713188800
"5787",S2,0.1196850,Vegetation,5213.46191406000,592.57396712100
"5788",S2,0.0921332,Vegetation,4013.30468750000,317.57528604300
"5789",S2,0.0842170,Vegetation,3668.47851563000,299.89976585400
"5790",S2,0.1524349,Vegetation,6640.03906250000,482.32574995700
"5791",S2,0.0162149,Vegetation,706.31835937500,183.90962817800
"5792",S2,0.0064261,Vegetation,279.91992187500,171.98492545800
"5793",S2,2.2440386,Vegetation,97749.92871090000,1630.84427588000
"5794",S2,0.0024218,Vegetation,105.49609375000,65.42303416860
"5795",S2,0.1408447,Vegetation,6135.16894531000,351.22659073800
"5796",S2,0.3381420,Vegetation,14729.42675780000,661.81345609500
"5797",S2,0.0089030,Vegetation,387.81445312500,234.20975160100
"5798",S2,1.3578478,Vegetation,59147.61425780000,1317.01358953000
"5799",S2,0.0000738,Vegetation,3.21386718750,17.00367281790
"5800",S2,4.0900886,Vegetation,178163.55468800000,4159.64997542000
"5801",S2,1.0450321,Vegetation,45522.09277340000,1129.17384791000
"5802",S2,0.4567377,Vegetation,19895.41796880000,1062.25749581000
"5803",S2,0.0296469,Vegetation,1291.41406250000,163.24165208000
"5804",S2,0.0011318,Vegetation,49.30468750000,31.89285012660
"5805",S2,3.4464063,Vegetation,150124.84863299999,3963.47062862000
"5806",S2,1.5897306,Vegetation,69248.39062500000,1638.48423800000
"5807",S2,0.0004070,Vegetation,17.73046875000,35.48761058940
"5808",S2,0.8407047,Vegetation,36620.94433590000,1232.85677965000
